model,batch_mode,bifurcation,shift_sigma,seed,decipher_seed,arm,wandb_run_id,wandb_url,rho,rho_plus,rho_minus,branch_asw,r2_overall,r2_per_gene_median,trained_h5ad,error,seconds
model2,z,bif,0.1,5,3,Set1 vz2,,,0.973726541206296,0.9651962131946572,0.9595001528945092,0.4580836892127991,0.8801302031880341,0.766589374876898,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.1_seed5_model2_bif_z_decipherseed_3.h5ad,,133.6
native,genes,nobif,7.5,5,2,Base Decipher (genes),f41tdtqc,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/f41tdtqc,0.388634417957377,,,,0.7725603374119642,0.8900217508559852,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma7.5_seed5_native_nobif_genes_decipherseed_2.h5ad,,944.4
model2,z,bif,0.5,3,1,Set1 vz2,,,0.965433089314398,0.9629037363730026,0.9440864216433008,0.5103822350502014,0.9417580801788504,0.8969706107060612,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.5_seed3_model2_bif_z_decipherseed_1.h5ad,,190.6
model2,z,bif,0.5,3,3,Set1 vz2,,,0.9536025251188516,0.9627965817813542,0.9103154881873284,0.439988225698471,0.9469249804438924,0.9007128091091348,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.5_seed3_model2_bif_z_decipherseed_3.h5ad,,207.1
native,genes,bif,2.0,5,1,Base Decipher (genes),gzx9o7k2,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/gzx9o7k2,0.5881765142545763,0.4130148279866525,0.5762901201699528,0.006672247312963,0.7039279726853964,0.6451763306319789,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma2.0_seed5_native_bif_genes_decipherseed_1.h5ad,,3444.7
model2,z,bif,0.5,3,2,Set1 vz2,,,0.9593413002443728,0.9682377782119286,0.9476083105061018,0.4597595632076263,0.9481254038856656,0.9017669393511468,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.5_seed3_model2_bif_z_decipherseed_2.h5ad,,218.6
model2,z,bif,0.5,4,3,Set1 vz2,5sps61tj,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/5sps61tj,0.901718997511241,0.8489129037353406,0.9131481473229648,0.3732154965400696,0.9006958795674751,0.7936010711252643,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.5_seed4_model2_bif_z_decipherseed_3.h5ad,,220.4
model2,z,bif,0.5,5,2,Set1 vz2,,,0.8609982874662025,0.9494091684699985,0.7934994838384847,0.3976408839225769,0.8971923633578995,0.8002837488966925,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.5_seed5_model2_bif_z_decipherseed_2.h5ad,,193.3
native,genes,nobif,7.5,4,1,Base Decipher (genes),y08f03w7,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/y08f03w7,0.4824569737498282,,,,0.7376923946566121,0.8809744415806808,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma7.5_seed4_native_nobif_genes_decipherseed_1.h5ad,,1316.9
model2,z,bif,1.0,3,2,Set1 vz2,kqpst6qm,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/kqpst6qm,0.909127019971674,0.899477086446432,0.8314004216042745,0.3858471512794494,0.949166666157106,0.8946465360126786,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma1.0_seed3_model2_bif_z_decipherseed_2.h5ad,,215.0
model2,z,bif,0.5,5,3,Set1 vz2,ib2q9for,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/ib2q9for,0.849712827345717,0.8907653970061081,0.7473624339897091,0.3745277225971222,0.8980532163149424,0.8037283597350614,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.5_seed5_model2_bif_z_decipherseed_3.h5ad,,309.9
model2,z,bif,1.0,3,1,Set1 vz2,,,0.915457238308882,0.9003581621492885,0.8400376323359687,0.4569838941097259,0.946279584420447,0.8891829385881699,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma1.0_seed3_model2_bif_z_decipherseed_1.h5ad,,226.0
model2,z,bif,1.0,4,1,Set1 vz2,,,0.8422958247606637,0.7725294585461822,0.8028839142181462,0.3720267713069916,0.9126497817842848,0.8304149017188551,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma1.0_seed4_model2_bif_z_decipherseed_1.h5ad,,191.1
model2,z,bif,1.0,4,3,Set1 vz2,6shqmy40,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/6shqmy40,0.8630503243863472,0.6949409942110055,0.8153373000265289,0.29500412940979,0.9126300238605356,0.8277531861213703,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma1.0_seed4_model2_bif_z_decipherseed_3.h5ad,,180.3
model2,z,bif,1.0,5,1,Set1 vz2,gcntuhea,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/gcntuhea,0.8589925365480552,0.9042392482312926,0.7776681960414614,0.2672140896320343,0.9162035603550394,0.8524153343053581,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma1.0_seed5_model2_bif_z_decipherseed_1.h5ad,,199.0
model2,z,bif,0.1,3,2,Set1 vz2,46fq3zux,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/46fq3zux,0.9945912568608898,0.9918045863566372,0.9922592883859066,0.4607844054698944,0.9481285544778324,0.903144169360123,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.1_seed3_model2_bif_z_decipherseed_2.h5ad,,936.7
model2,z,bif,1.0,5,2,Set1 vz2,iaufyohq,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/iaufyohq,0.7579759859103968,0.8731742927174743,0.5867473118822041,0.3029493689537048,0.9167935262648098,0.852622129860668,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma1.0_seed5_model2_bif_z_decipherseed_2.h5ad,,159.9
model2,z,bif,1.0,5,3,Set1 vz2,jvws3a42,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/jvws3a42,0.7948534256541591,0.8808807712906651,0.6438054289897658,0.3589736819267273,0.9158345601167156,0.8500680643753732,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma1.0_seed5_model2_bif_z_decipherseed_3.h5ad,,169.9
model2,z,bif,0.5,4,2,Set1 vz2,qsy0z2a7,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/qsy0z2a7,0.9215395490860532,0.8953601644160922,0.8358011044964794,0.3939406871795654,0.9032509084799124,0.8006079395201874,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.5_seed4_model2_bif_z_decipherseed_2.h5ad,,750.3
model2,z,bif,2.0,3,3,Set1 vz2,whkjl3sf,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/whkjl3sf,0.7839338081837769,0.7683138519774596,0.750374192836226,0.2119621187448501,0.9463796692878034,0.894519877561954,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma2.0_seed3_model2_bif_z_decipherseed_3.h5ad,,231.1
model2,z,bif,2.0,3,1,Set1 vz2,,,0.8839839849457423,0.7267314976983845,0.895286576236639,0.2415294051170349,0.9470670331922342,0.8979569287182152,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma2.0_seed3_model2_bif_z_decipherseed_1.h5ad,,208.2
model2,z,bif,2.0,3,2,Set1 vz2,,,0.8669029190742575,0.6836841727252726,0.8255678644055242,0.2560718655586242,0.9451815960723798,0.8938738718023774,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma2.0_seed3_model2_bif_z_decipherseed_2.h5ad,,211.2
model2,z,bif,2.0,4,1,Set1 vz2,ec7hxqls,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/ec7hxqls,0.7813815528081718,0.5842249744267886,0.6348957108475428,0.1238462254405021,0.9339563633296942,0.8816054865096474,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma2.0_seed4_model2_bif_z_decipherseed_1.h5ad,,220.3
model2,z,bif,2.0,4,2,Set1 vz2,,,0.8025035164585803,0.6973501538330109,0.7828894279404538,0.1945397406816482,0.9319543031409688,0.8778768464937514,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma2.0_seed4_model2_bif_z_decipherseed_2.h5ad,,211.2
model2,z,bif,2.0,4,3,Set1 vz2,,,0.7332582067137792,0.6929647736767096,0.643228474126828,0.1851188540458679,0.9329398240182148,0.8791824708297462,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma2.0_seed4_model2_bif_z_decipherseed_3.h5ad,,205.9
model2,z,bif,2.0,5,2,Set1 vz2,f9x1tv2k,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/f9x1tv2k,0.6629818029775117,0.6772187127648888,0.4335226520125186,0.2049068361520767,0.9387585411305748,0.8891962172865477,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma2.0_seed5_model2_bif_z_decipherseed_2.h5ad,,216.0
native,genes,nobif,2.0,5,3,Base Decipher (genes),aj3htp18,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/aj3htp18,0.4659823346344678,,,,0.7357422594181959,0.7060644694148048,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma2.0_seed5_native_nobif_genes_decipherseed_3.h5ad,,2294.7
native,genes,bif,10.0,5,1,Base Decipher (genes),6gc1du8c,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/6gc1du8c,0.3561594928206119,0.3240108902187623,0.2437427403368398,0.0008067349554039,0.7576400724114738,0.8900809514052221,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma10.0_seed5_native_bif_genes_decipherseed_1.h5ad,,3450.3
model2,z,bif,5.0,3,1,Set1 vz2,,,0.7846324756065168,0.721182242940091,0.5472004416135945,0.0987456366419792,0.9556177121661712,0.934798429011543,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma5.0_seed3_model2_bif_z_decipherseed_1.h5ad,,231.0
model2,z,bif,5.0,4,2,Set1 vz2,,,0.6412316587073688,0.6267504941290781,0.6187120593641244,0.1022835001349449,0.9596741655536772,0.9327910301362404,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma5.0_seed4_model2_bif_z_decipherseed_2.h5ad,,182.2
model2,z,bif,5.0,3,3,Set1 vz2,,,0.7450691142976814,0.7379390950642744,0.5155622615273647,0.0246973726898431,0.9538145058517732,0.929513168869364,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma5.0_seed3_model2_bif_z_decipherseed_3.h5ad,,242.4
model2,z,bif,5.0,4,3,Set1 vz2,mzp2um1y,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/mzp2um1y,0.8080387612594391,0.7366708343771412,0.6846217909783779,0.0867018178105354,0.9586710445727932,0.9321794300485337,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma5.0_seed4_model2_bif_z_decipherseed_3.h5ad,,221.6
model2,z,bif,5.0,4,1,Set1 vz2,,,0.5432064802539943,0.5278033134851955,0.2692464338629235,0.2788920104503631,0.9589145935001904,0.9319584772437748,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma5.0_seed4_model2_bif_z_decipherseed_1.h5ad,,280.3
native,genes,nobif,2.0,3,1,Base Decipher (genes),xjljmxlq,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/xjljmxlq,0.7958833202858465,,,,0.6993298912634514,0.5603456624212373,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma2.0_seed3_native_nobif_genes_decipherseed_1.h5ad,,2680.1
model2,z,bif,1.0,3,3,Set1 vz2,6z4sjpif,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/6z4sjpif,0.8852196390880442,0.876894873021135,0.8470709191292422,0.406743049621582,0.9475344053850816,0.8930298102685881,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma1.0_seed3_model2_bif_z_decipherseed_3.h5ad,,1124.9
model2,z,bif,5.0,5,1,Set1 vz2,,,0.6598684817918269,0.4737039816708158,0.6866347497910829,0.1324949264526367,0.9591152263342642,0.9370173714226256,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma5.0_seed5_model2_bif_z_decipherseed_1.h5ad,,311.3
model2,z,bif,5.0,5,3,Set1 vz2,,,0.7462925416370464,0.7098312654833268,0.5360126210606858,0.1225323155522346,0.958513263472322,0.9381842911997794,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma5.0_seed5_model2_bif_z_decipherseed_3.h5ad,,230.2
model2,z,bif,7.5,3,2,Set1 vz2,,,0.7485836149529957,0.7448821811604868,0.5758193957199449,0.0635845139622688,0.9619755348484642,0.9488111977228336,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma7.5_seed3_model2_bif_z_decipherseed_2.h5ad,,216.7
model2,z,bif,7.5,3,1,Set1 vz2,9hy869t3,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/9hy869t3,0.788522494326246,0.6652986612430593,0.7601487993010604,0.0767413899302482,0.9608401069922118,0.9472223698142286,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma7.5_seed3_model2_bif_z_decipherseed_1.h5ad,,274.7
model2,z,bif,7.5,3,3,Set1 vz2,54vtgoh2,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/54vtgoh2,0.7057830299685339,0.7160260564664658,0.6060042367434544,0.1306792795658111,0.9613238739143862,0.94725826585614,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma7.5_seed3_model2_bif_z_decipherseed_3.h5ad,,285.6
model2,z,bif,7.5,4,2,Set1 vz2,3z7xdom7,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/3z7xdom7,0.6576451973529742,0.4897874689021125,0.525914953425952,0.0685242041945457,0.9688743612354084,0.9528627992166104,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma7.5_seed4_model2_bif_z_decipherseed_2.h5ad,,258.7
model2,z,bif,7.5,4,3,Set1 vz2,eknc65ei,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/eknc65ei,0.7773255406498659,0.6929409096773586,0.5402864280454813,0.136291816830635,0.9681314010372956,0.9524589485976116,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma7.5_seed4_model2_bif_z_decipherseed_3.h5ad,,260.4
model2,z,bif,5.0,3,2,Set1 vz2,vv59o4ft,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/vv59o4ft,0.7298058197781377,0.5840683790893602,0.7854533368650598,0.0966593921184539,0.9544599158837244,0.9301573744643812,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma5.0_seed3_model2_bif_z_decipherseed_2.h5ad,,775.5
model2,z,bif,7.5,4,1,Set1 vz2,2613xrjv,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/2613xrjv,0.6841072467056302,0.4363417005213295,0.5871303925207946,0.1602299511432647,0.966649735408265,0.9520197234504718,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma7.5_seed4_model2_bif_z_decipherseed_1.h5ad,,455.0
model2,z,bif,7.5,5,1,Set1 vz2,,,0.6286247523767998,0.3578636364391098,0.4690937069487562,0.0766406133770942,0.9621994898888476,0.9508012515312718,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma7.5_seed5_model2_bif_z_decipherseed_1.h5ad,,247.3
model2,z,bif,7.5,5,2,Set1 vz2,,,0.7709285545087851,0.7743019699391199,0.6858331472531767,0.1099728271365165,0.9632076302719385,0.9530899321199876,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma7.5_seed5_model2_bif_z_decipherseed_2.h5ad,,247.7
model2,z,bif,7.5,5,3,Set1 vz2,,,0.7248564025006456,0.514668025191691,0.7853221594178522,0.0762221068143844,0.9624426262931104,0.9520335922025852,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma7.5_seed5_model2_bif_z_decipherseed_3.h5ad,,239.7
model2,z,bif,10.0,3,2,Set1 vz2,9r6dj6wh,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/9r6dj6wh,0.7391166887121129,0.6976532923370679,0.5358709440493673,0.0597929842770099,0.9665051817774704,0.9587817880853604,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma10.0_seed3_model2_bif_z_decipherseed_2.h5ad,,218.9
model2,z,bif,10.0,3,1,Set1 vz2,,,0.797626725394949,0.832221938726517,0.6145755172443768,0.0432462766766548,0.9663942171071724,0.9575790693308344,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma10.0_seed3_model2_bif_z_decipherseed_1.h5ad,,252.9
model2,z,bif,0.5,5,1,Set1 vz2,yf3hmg43,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/yf3hmg43,0.8114770753737516,0.941437579958194,0.7625064879956879,0.4193164408206939,0.8976145433785406,0.798495970612518,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.5_seed5_model2_bif_z_decipherseed_1.h5ad,,1744.0
model2,z,bif,10.0,3,3,Set1 vz2,,,0.773005829904385,0.7400010054197373,0.69151860107732,0.060557771474123,0.9665810520387892,0.9588467585545244,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma10.0_seed3_model2_bif_z_decipherseed_3.h5ad,,241.2
model2,z,bif,10.0,4,2,Set1 vz2,16rpg3jf,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/16rpg3jf,0.6738533674678463,0.513774002545579,0.6064457097491462,0.1260779649019241,0.9714915492892596,0.9594431658808318,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma10.0_seed4_model2_bif_z_decipherseed_2.h5ad,,286.0
model2,z,bif,10.0,4,3,Set1 vz2,azwaptkc,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/azwaptkc,0.729576159565299,0.7212530204648256,0.5142597968322046,0.122477225959301,0.9721345916429728,0.9594318520106316,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma10.0_seed4_model2_bif_z_decipherseed_3.h5ad,,274.8
model2,z,bif,10.0,4,1,Set1 vz2,jzuh0qk5,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/jzuh0qk5,0.6235204516197966,0.3934118081041514,0.3680640326081909,0.0778960138559341,0.9702521605804204,0.958028263488287,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma10.0_seed4_model2_bif_z_decipherseed_1.h5ad,,455.7
model2,z,bif,1.0,4,2,Set1 vz2,u5zok5kx,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/u5zok5kx,0.8976271955124441,0.8438350937161309,0.7917153087238777,0.3297112882137298,0.9139342885164738,0.8292133594643551,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma1.0_seed4_model2_bif_z_decipherseed_2.h5ad,,1706.0
model2,z,bif,10.0,5,2,Set1 vz2,,,0.7912427847700073,0.8539653477895733,0.6321480674823176,0.0340131111443042,0.965020340363321,0.9603547255352872,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma10.0_seed5_model2_bif_z_decipherseed_2.h5ad,,226.6
model2,z,nobif,0.1,3,1,Set1 vz2,,,0.9918899021219574,,,,0.9046170084893368,0.7764820647802525,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.1_seed3_model2_nobif_z_decipherseed_1.h5ad,,204.1
model2,z,bif,10.0,5,1,Set1 vz2,,,0.6639817125560439,0.5221672159101526,0.6023214949359713,0.0613765716552734,0.9634149352421768,0.9595316948566932,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma10.0_seed5_model2_bif_z_decipherseed_1.h5ad,,289.5
model2,z,nobif,0.1,3,2,Set1 vz2,,,0.9911976161459044,,,,0.9055386348578508,0.7789858860104663,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.1_seed3_model2_nobif_z_decipherseed_2.h5ad,,252.5
model2,z,nobif,0.1,4,3,Set1 vz2,,,0.975449686921865,,,,0.8292535411096584,0.6397158616281147,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.1_seed4_model2_nobif_z_decipherseed_3.h5ad,,134.7
model2,z,nobif,0.1,4,1,Set1 vz2,,,0.9749513203648066,,,,0.8224346190871937,0.6339696947258688,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.1_seed4_model2_nobif_z_decipherseed_1.h5ad,,158.1
model2,z,nobif,0.1,4,2,Set1 vz2,,,0.9766130971872736,,,,0.8184591142330588,0.616413983109337,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.1_seed4_model2_nobif_z_decipherseed_2.h5ad,,172.9
model2,z,bif,10.0,5,3,Set1 vz2,p8naikw4,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/p8naikw4,0.5569907432569335,0.5554248923012821,0.3612451386357418,0.0127072455361485,0.9646366865553784,0.9601660423422516,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma10.0_seed5_model2_bif_z_decipherseed_3.h5ad,,424.8
model2,z,nobif,0.1,5,3,Set1 vz2,,,0.9617342891108676,,,,0.8130622864567089,0.6344366430056836,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.1_seed5_model2_nobif_z_decipherseed_3.h5ad,,128.2
