ilisi,graph_conn,sil_batch,model,shift_sigma,seed
0.49310076236724854,0.9667999999999999,0.92007196,Decipher-ZX,0.1,1
0.4808351993560791,0.9644,0.90115786,Decipher-ZX,0.1,2
0.45786988735198975,0.9635999999999999,0.8859003,Decipher-ZX,0.25,0
0.46266210079193115,0.9703999999999999,0.86409503,Decipher-ZX,0.25,1
0.46910762786865234,0.9708,0.8892291,Decipher-ZX,0.25,2
0.2632424831390381,0.9168,0.8557571,Decipher-ZX,0.5,0
0.4170358180999756,0.9384,0.8433161,Decipher-ZX,0.5,1
0.43533313274383545,0.9512,0.84046996,Decipher-ZX,0.5,2
5.960464477539063e-08,0.48600000000000004,0.5538869,Decipher-ZX,1.0,0
0.2502797245979309,0.75,0.7423854,Decipher-ZX,1.0,1
0.2289162278175354,0.8076000000000001,0.737308,Decipher-ZX,1.0,2
0.49050652980804443,0.9715999999999999,0.9172497,Decipher-ZX2,0.1,0
0.48557376861572266,0.9732,0.8955223,Decipher-ZX2,0.1,1
0.4869577884674072,0.9667999999999999,0.9006721,Decipher-ZX2,0.1,2
0.4710118770599365,0.9088,0.86083686,Decipher-ZX2,0.25,0
0.5031771659851074,0.9732,0.8954407,Decipher-ZX2,0.25,1
0.45804035663604736,0.97,0.8982773,Decipher-ZX2,0.25,2
0.37610042095184326,0.8715999999999999,0.89739645,Decipher-ZX2,0.5,0
0.4650542736053467,0.9219999999999999,0.855796,Decipher-ZX2,0.5,1
0.47236859798431396,0.9640000000000001,0.916541,Decipher-ZX2,0.5,2
0.00417405366897583,0.7504,0.7120596,Decipher-ZX2,1.0,0
0.21723595261573792,0.9148,0.7944414,Decipher-ZX2,1.0,1
0.16508781909942627,0.5604,0.6946464,Decipher-ZX2,1.0,2
0.4823228120803833,0.9591999999999998,0.9213883,Decipher-MF2,0.1,0
0.48549365997314453,0.9667999999999999,0.8984087,Decipher-MF2,0.1,1
0.47680819034576416,0.9639999999999999,0.8948636,Decipher-MF2,0.1,2
0.42932724952697754,0.968,0.8488827,Decipher-MF2,0.25,0
0.4244375228881836,0.9743999999999999,0.8529688,Decipher-MF2,0.25,1
0.4521282911300659,0.9551999999999999,0.8418709,Decipher-MF2,0.25,2
0.2479187250137329,0.9635999999999999,0.8873099,Decipher-MF2,0.5,0
0.47211790084838867,0.976,0.85901594,Decipher-MF2,0.5,1
0.21080785989761353,0.8728,0.83273065,Decipher-MF2,0.5,2
8.940696716308594e-08,0.4136,0.46400157,Decipher-MF2,1.0,0
0.3287919759750366,0.7596,0.7508777,Decipher-MF2,1.0,1
5.960464477539063e-08,0.37839999999999996,0.3924331,Decipher-MF2,1.0,2
0.47909975051879883,0.9612,0.9061335,Base Decipher,0.1,0
0.48950356245040894,0.9724,0.8988393,Base Decipher,0.1,1
0.44478631019592285,0.9611999999999998,0.8393194,Base Decipher,0.1,2
0.12485730648040771,0.766,0.76064146,Base Decipher,0.25,0
1.7881393432617188e-07,0.614,0.66771245,Base Decipher,0.25,1
0.006580144166946411,0.6464000000000001,0.6564833,Base Decipher,0.25,2
0.0,0.21000000000000002,0.08123282,Base Decipher,0.5,0
1.1920928955078125e-07,0.5723999999999999,0.53800416,Base Decipher,0.5,1
0.0,0.2132,0.25464657,Base Decipher,0.5,2
0.0,0.27240000000000003,0.1447852,Base Decipher,1.0,0
0.0,0.2116,0.104946695,Base Decipher,1.0,1
0.0,0.2112,0.061480135,Base Decipher,1.0,2
